course_id,course_name,category,teacher,description
C_857825,市场营销：网络时代的超越竞争,未标注,MOOCCubeX,《市场营销：网络时代的超越竞争》是通识教育选修课，讲授在现代网络时代的管理情境下，学生或营销管理人员所必须具备的线上线下营销知识、营销管理的战略分析、制定与策略执行与方法之的课程。
C_854667,会计信息系统,未标注,MOOCCubeX,“会计信息系统”是会计学专业必修的核心课程。要求掌握系统设计思想、研发方法、内部机理、数据结构、处理流程和基本功能。 
C_859557,建设工程招投标与合同管理,未标注,MOOCCubeX,精品在线、模拟推演、招标投标、博弈对决
C_862963,数字电路与逻辑设计实验,未标注,MOOCCubeX,在现代社会中，走到哪里都能看到数字系统的身影。从一个小小的电子玩具，到高性能的超级计算机；从身边的智能家居，到遥远的太空探索，数字系统无处不在。恢弘的设计需经衔泥筑巢之举，方能现于眼前。让我们跟随0/1逻辑的脚步，从逻辑门开始，到组合电路、时序电路……一砖一瓦，创造属于你的数字世界！
C_865842,Java程序设计基础,未标注,MOOCCubeX,Java不仅是一门程序设计语言，而且是就业市场上最热门的编程语言。Java被广泛应用到于金融、电信、医疗等大型企业，成为名副其实的企业级应用平台霸主。本课程讲授Java技术基础部分，基于案例进行讲解，每个案例使用了内存结构图讲解程序的运行流程，通俗易懂，容易理解。
C_866151,推销与谈判,未标注,MOOCCubeX,《推销与谈判》课程是市场营销类专业的一门专业核心课，是电子商务、连锁经营管理等专业的专业必修课。该课程强化谈判与推销各个环节的技能训练，培养适合各类企业经营管理、熟悉商务合作等一线岗位所需的营销人才。双赢谈判！销售沟通！成就未来！
C_866164,建筑冷热源,未标注,MOOCCubeX,系统讲述制冷、热泵、锅炉等建筑冷热源设备与系统、冷热量输配系统的原理、结构、性能调控与发展动因，培养学生创新和解决建筑冷热源问题的能力。
C_866175,电工电子技术,未标注,MOOCCubeX,在信息化时代的今天，工业、国防、通讯、医疗和生活都离不开电工电子技术，电工电子技术日新月异，无处不在。如果您对电工电子感兴趣，欢迎加入我们的课程，一起探索电工电子的奥秘！
C_866182,中学美术教学设计,未标注,MOOCCubeX,你想成为一名美术教师吗？你还在为获取美术教师资格证而烦恼吗？你想让美术课程变得创意有趣吗？又或者你想成为一名优秀的美术教育工作者？来吧！请加入我们，去完成你的初心——“教师梦”！
C_866764,思想道德修养与法律基础,未标注,MOOCCubeX,“大学之道，在明明德，在亲民，在止于至善。”亲爱的同学们，欢迎加入我们“思想道德修养与法律基础”慕课课程学习！
C_866770,计算机程序设计基础（先修课）,未标注,MOOCCubeX,四大清华名师联合授课、循序渐进、深入浅出、带你走进编程世界。
C_873858,固体物理导论,未标注,MOOCCubeX,固体物理学是物理、电子、材料等专业一们必修的课程，对激光器、晶体管、超大规模集成电路和光路曾起到了理论的支持作用，同时对新材料的发展起到积极作用。在各个时期，固体物理学都为社会的进步、人类的发展做出了贡献。希望学完这门课程的你们，也能在历史进程中记上浓墨重彩的一笔。
C_873860,化工原理,未标注,MOOCCubeX,接触工程观点、始自化工原理。《化工原理》是化工大类专业的一门重要的专业基础课。课程以单元操作为主线，重点研究化工单元操作的基本原理与工艺计算、典型设备的型式与结构等。通过本课程的学习，提高学习者运用基本理论和方法进行考察、解释、分析及处理工程实际问题的能力。
C_873864,实用日语会话（Practical Japanese Conversation）,未标注,MOOCCubeX,面向懂英语或中文的所有人群，适用于从零起点到中高级学习者的各种水平。 教授生活中最常见的使用频率最高的日语口语，以及各种在日本生活的知识和方法。
C_875624,时尚与可持续发展——了解瞬息万变的奢侈品行业,未标注,MOOCCubeX,"如何让时尚行业更具可持续性？
时尚产业是一个价值2.4万亿美元的全球化产业，拥有约5000万从业人员，也被称为世界上污染最严重的产业之一。时尚行业有能力积极改变，重塑对环境造成伤害的产业体系。
本课程由奢侈品集团开云支持、伦敦时装学院可持续时尚中心打造，介绍了可持续时尚设计以及相关研究和商业实践。"
C_876689,压铸工艺及模具设计,未标注,MOOCCubeX,专于模具，精于实践，工于技能
C_876705,探秘《说文解字》中的古代文化,未标注,MOOCCubeX,《说文解字》作为中国文字学的奠基之作、经典之作，收录了9353个汉字，蕴涵了丰富的文化信息，是打开中国古代文化宝库的一把钥匙。本课程以《说文解字》为纲，以文字结构、文字说解、字义引申为突破口，以“天文”和“民俗”相关用字为例，探究其中蕴含的中国古代文化奥秘，融知识性、趣味性与学术性于一体。
C_876706,建筑施工技术,未标注,MOOCCubeX,   想学会建筑施工主要工种的施工方法和施工工艺知识吗？想具备选择施工方案，指导现场施工，进行质量控制的技能吗？想了解国家现行的建筑工程施工及验收规范吗？加入《建筑施工技术》吧——这里是眼看、手动、脑思的课堂，打好进入职场的基础。
C_876708,管理沟通实务,未标注,MOOCCubeX,本课程正是能帮助大家更好的掌握和运用工作中与人沟通的技巧。管理沟通课不仅是个人职场生存和发展的一门必修课，更是一个组织成为充实且快乐的命运共同体的基础！
C_876712,材料成形技术基础,未标注,MOOCCubeX,     国家级精品在线开放课程和国家级线上线下混合式一流课程。  工程材料基本知识及钢的热处理；铸造、锻造和板料冲压、焊接、粉末冶金、塑料、橡胶、陶瓷、复合材料等的成形方法和工艺；零件结构工艺性和毛坯成形方法的选择。    大量的零件和生产现场图片、工艺生产视频、动画、教学案例，帮您轻松学习本课程！
C_879040,经济学原理（宏观部分）,未标注,MOOCCubeX,宏观经济之所以变幻莫测，是因为影响宏观经济运行的事物过于庞杂；宏观经济并非不可捉摸，为了更好地了解你生活的经济世界，需要想象力来构建一个属于你的分析框架。
C_879045,中外比较文学研究专题,未标注,MOOCCubeX,本课程探讨外国作家作品与中国文化的关系以及中国作家作品与外国文学之间的关联。以开放性的视野，引领、协助学生深入理解世界文化与文学，生动地向学生展示如何运用比较文学基本原理和方法来进行作家作品分析，既保证了传授知识的广度和深度，又使课程具有针对性，培养学生建立学术研究的角度和立场。
C_879050,机械制造工程训练,未标注,MOOCCubeX,"     本课程是在大工程背景下，以现代工程材料及其成形与制造工艺基础为主要教学内容，以创新教学为特色、体现多学科交叉、融合特点，使实习实验一体化的课程体系。
     微小视频课程，内容充实，可在碎片时间随时播放，快来学习吧！"
C_879054,明·园境赏析：明代11佳园,未标注,MOOCCubeX,中国古代园林的美境，我们能看到的只有清代遗存。本课程在研究的基础上对明代园境进行重构、分析，并且尽可能生动地呈现，让同学们认识明代园林有什么样貌、有什么动人之处、有什么奇异景象、有什么设计经验。
C_879069,电力系统分析,未标注,MOOCCubeX,《电力系统分析》课程是电气工程及其自动化专业的学位课程，也是电力类相关专业的主要课程，是电气工程学科硕士研究生考试、博士研究生考试以及就业考试的重要内容。《电力系统分析》主要介绍电力系统的正常运行和故障运行状态的分析和计算方法。本课程将由三峡大学电气与新能源学院九位老师为同学们授课，祝大家都能学好！
